,t,label
30308,What good is it my brothers if a man says he has faith but has no works Can faith save him,1.0
30309,And if a brother or sister is naked and in lack of daily food,1.0
30310,and one of you tells them Go in peace be warmed and filled and yet you didnt give them the things the body needs what good is it,1.0
30314,But do you want to know vain man that faith apart from works is dead,1.0
30315,Wasnt Abraham our father justified by works in that he offered up Isaac his son on the altar,1.0
30316,You see that faith worked with his works and by works faith was perfected,1.0
30317,and the Scripture was fulfilled which says Abraham believed God and it was accounted to him as righteousness and he was called the friend of God,1.0
30318,You see then that by works a man is justified and not only by faith,1.0
30319,In like manner wasnt Rahab the prostitute also justified by works in that she received the messengers and sent them out another way,1.0
30320,For as the body apart from the spirit is dead even so faith apart from works is dead,1.0
30321,Let not many of you be teachers my brothers knowing that we will receive heavier judgment,1.0
30323,Indeed we put bits into the horses mouths so that they may obey us and we guide their whole body,1.0
30325,So the tongue is also a little member and boasts great things See how a small fire can spread to a large forest!,1.0
30326,And the tongue is a fire The world of iniquity among our members is the tongue which defiles the whole body and sets on fire the course of nature and is set on fire by Gehenna{Gehenna is a name that describes a burning Hell with rotting bodies and unclean things in it},1.0
30327,For every kind of animal bird creeping thing and thing in the sea is tamed and has been tamed by mankind,1.0
30328,But nobody can tame the tongue It is a restless evil full of deadly poison,1.0
30329,With it we bless our God and Father and with it we curse men who are made in the image of God,1.0
30330,Out of the same mouth comes forth blessing and cursing My brothers these things ought not to be so,1.0
30331,Does a spring send out from the same opening fresh and bitter water,1.0
30332,Can a fig tree my brothers yield olives or a vine figs Thus no spring yields both salt water and fresh water,1.0
30333,Who is wise and understanding among you Let him show by his good conduct that his deeds are done in gentleness of wisdom,1.0
30334,But if you have bitter jealousy and selfish ambition in your heart dont boast and dont lie against the truth,1.0
30335,This wisdom is not that which comes down from above but is earthly sensual and demonic,1.0
30336,For where jealousy and selfish ambition are there is confusion and every evil deed,1.0
30338,Now the fruit of righteousness is sown in peace by those who make peace,1.0
30339,Where do wars and fightings among you come from Dont they come from your pleasures that war in your members,1.0
30340,You lust and dont have You kill covet and cant obtain You fight and make war You dont have because you dont ask,1.0
30342,You adulterers and adulteresses dont you know that friendship with the world is enmity with God Whoever therefore wants to be a friend of the world makes himself an enemy of God,1.0
30343,Or do you think that the Scripture says in vain The Spirit who lives in us yearns jealously,1.0
30345,Be subject therefore to God But resist the devil and he will flee from you,1.0
30346,Draw near to God and he will draw near to you Cleanse your hands you sinners and purify your hearts you doubleminded,1.0
30347,Lament mourn and weep Let your laughter be turned to mourning and your joy to gloom,1.0
30349,Dont speak against one another brothers He who speaks against a brother and judges his brother speaks against the law and judges the law But if you judge the law you are not a doer of the law but a judge,1.0
30350,Only one is the lawgiver who is able to save and to destroy But who are you to judge another,1.0
30351,Come now you who say Today or tomorrow lets go into this city and spend a year there trade and make a profit,1.0
30353,For you ought to say If the Lord wills we will both live and do this or that,1.0
30355,To him therefore who knows to do good and doesnt do it to him it is sin,1.0
30356,Come now you rich weep and howl for your miseries that are coming on you,1.0
30357,Your riches are corrupted and your garments are motheaten,1.0
30359,Behold the wages of the laborers who mowed your fields which you have kept back by fraud cry out and the cries of those who reaped have entered into the ears of the Lord of Hosts,1.0
30361,You have condemned you have murdered the righteous one He doesnt resist you,1.0
30364,Dont grumble brothers against one another so that you wont be judged Behold the judge stands at the door,1.0
30365,Take brothers for an example of suffering and of patience the prophets who spoke in the name of the Lord,1.0
30367,But above all things my brothers dont swear neither by heaven nor by the earth nor by any other oath but let your yes be yes and your no no so that you dont fall into hypocrisy{TR reads under judgment instead of into hypocrisy},1.0
30368,Is any among you suffering Let him pray Is any cheerful Let him sing praises,1.0
30369,Is any among you sick Let him call for the elders of the assembly and let them pray over him anointing him with oil in the name of the Lord,1.0
30370,and the prayer of faith will heal him who is sick and the Lord will raise him up If he has committed sins he will be forgiven,1.0
30371,Confess your offenses to one another and pray one for another that you may be healed The effective earnest prayer of a righteous man is powerfully effective,1.0
30372,Elijah was a man with a nature like ours and he prayed earnestly that it might not rain and it didnt rain on the earth for three years and six months,1.0
30374,Brothers if any among you wanders from the truth and someone turns him back,1.0
30378,Blessed be the God and Father of our Lord Jesus Christ who according to his great mercy became our father again to a living hope through the resurrection of Jesus Christ from the dead,1.0
30379,to an incorruptible and undefiled inheritance that doesnt fade away reserved in heaven for you,1.0
30380,who by the power of God are guarded through faith for a salvation ready to be revealed in the last time,1.0
30381,Wherein you greatly rejoice though now for a little while if need be you have been put to grief in various trials,1.0
30383,whom not having known you love in whom though now you dont see him yet believing you rejoice greatly with joy unspeakable and full of glory,1.0
30384,receiving the result of your faith the salvation of your souls,1.0
30386,searching for who or what kind of time the Spirit of Christ which was in them pointed to when he predicted the sufferings of Christ and the glories that would follow them,1.0
30387,To them it was revealed that not to themselves but to you did they minister these things which now have been announced to you through those who preached the Gospel to you by the Holy Spirit sent out from heaven which things angels desire to look into,1.0
30388,Therefore prepare your minds for action{Literally gird up the loins of your mind} be sober and set your hope fully on the grace that will be brought to you at the revelation of Jesus Christ,1.0
30391,because it is written You shall be holy for I am holy,1.0
30393,knowing that you were redeemed not with corruptible things with silver or gold from the useless way of life handed down from your fathers,1.0
30397,Seeing you have purified your souls in your obedience to the truth through the Spirit in sincere brotherly affection love one another from the heart fervently,1.0
30398,having been born again not of corruptible seed but of incorruptible through the word of God which lives and remains forever,1.0
30400,But the Lords word endures forever This is the word of good news which was preached to you,1.0
30401,Putting away therefore all wickedness all deceit hypocrisies envies and all evil speaking,1.0
30404,coming to him a living stone rejected indeed by men but chosen by God precious,1.0
30405,You also as living stones are built up as a spiritual house to be a holy priesthood to offer up spiritual sacrifices acceptable to God through Jesus Christ,1.0
30407,For you therefore who believe is the honor but for such as are disobedient The stone which the builders rejected Has become the chief cornerstone,1.0
30408,and A stone of stumbling and a rock of offense For they stumble at the word being disobedient whereunto also they were appointed,1.0
30409,But you are a chosen race a royal priesthood a holy nation a people for Gods own possession that you may show forth the excellencies of him who called you out of darkness into his marvelous light,1.0
30411,Beloved I beg you as foreigners and pilgrims to abstain from fleshly lusts which war against the soul,1.0
30413,Therefore subject yourselves to every ordinance of man for the Lords sake whether to the king as supreme,1.0
30414,or to governors as sent by him for vengeance on evildoers and for praise to those who do well,1.0
30415,For this is the will of God that by welldoing you should put to silence the ignorance of foolish men,1.0
30416,as free and not using your freedom for a cloak of wickedness but as bondservants of God,1.0
30417,Honor all men Love the brotherhood Fear God Honor the king,1.0
30418,Servants be in subjection to your masters with all fear not only to the good and gentle but also to the wicked,1.0
30420,For what glory is it if when you sin you patiently endure beating But if when you do well you patiently endure suffering this is commendable with God,1.0
30421,For to this you were called because Christ also suffered for us leaving you{TR reads us instead of you} an example that you should follow his steps,1.0
30422,who did not sin neither was deceit found in his mouth,1.0
30423,Who when he was cursed didnt curse back When he suffered didnt threaten but committed himself to him who judges righteously,1.0
30424,who his own self bore our sins in his body on the tree that we having died to sins might live to righteousness by whose stripes you were healed,1.0
30425,For you were going astray like sheep but are now returned to the Shepherd and Overseer{Overseer is from the Greek episkopon which can mean overseer curator guardian or superintendent} of your souls,1.0
30427,seeing your pure behavior in fear,1.0
30429,but in the hidden person of the heart in the incorruptible adornment of a gentle and quiet spirit which is in the sight of God very precious,1.0
30430,For this is how the holy women before who hoped in God also adorned themselves being in subjection to their own husbands,1.0
30431,as Sarah obeyed Abraham calling him lord whose children you now are if you do well and are not put in fear by any terror,1.0
30432,You husbands in like manner live with your wives according to knowledge giving honor to the woman as to the weaker vessel as being also joint heirs of the grace of life that your prayers may not be hindered,1.0
30435,For He who would love life And see good days Let him keep his tongue from evil And his lips from speaking deceit,1.0
30436,Let him turn away from evil and do good Let him seek peace and pursue it,1.0
30438,Now who is he who will harm you if you become imitators of that which is good,1.0
30439,But even if you should suffer for righteousness sake you are blessed Dont fear what they fear neither be troubled,1.0
30440,But sanctify the Lord God in your hearts and always be ready to give an answer to everyone who asks you a reason concerning the hope that is in you with humility and fear,1.0
30441,having a good conscience that while you are spoken against as evildoers they may be disappointed who curse your good manner of life in Christ,1.0
30442,For it is better if the will of God should so will that you suffer for doing well than for doing evil,1.0
30444,in which he also went and preached to the spirits in prison,1.0
30445,who before were disobedient when God waited patiently in the days of Noah while the ark was being built In it few that is eight souls were saved through water,1.0
30447,who is at the right hand of God having gone into heaven angels and authorities and powers being made subject to him,1.0
30449,that you no longer should live the rest of your time in the flesh for the lusts of men but for the will of God,1.0
30450,For we have spent enough of our past time doing the desire of the Gentiles and having walked in lewdness lusts drunken binges orgies carousings and abominable idolatries,1.0
30452,who will give account to him who is ready to judge the living and the dead,1.0
30454,But the end of all things is near Therefore be of sound mind selfcontrolled and sober in prayer,1.0
30456,Be hospitable one to another without grumbling,1.0
30457,According as each has received a gift be ministering it among yourselves as good stewards of the grace of God in its various forms,1.0
30460,But because you are partakers of Christs sufferings rejoice that at the revelation of his glory also you may rejoice with exceeding joy,1.0
30461,If you are insulted for the name of Christ blessed are you because the Spirit of glory and of God rests on you On their part he is blasphemed but on your part he is glorified,1.0
30463,But if one of you suffers for being a Christian let him not be ashamed but let him glorify God in this matter,1.0
30464,For the time has come for judgment to begin at the house of God If it begins first with us what will happen to those who dont obey the Gospel of God,1.0
30466,Therefore let them also who suffer according to the will of God in doing good entrust their souls to him as to a faithful Creator,1.0
30467,I exhort the elders among you as a fellow elder and a witness of the sufferings of Christ and who will also share in the glory that will be revealed,1.0
30468,Shepherd the flock of God which is among you exercising the oversight not under compulsion but voluntarily not for dishonest gain but willingly,1.0
30469,neither as lording it over the charge allotted to you but making yourselves examples to the flock,1.0
30471,Likewise you younger ones be subject to the elder Yes all of you gird yourselves with humility to subject yourselves to one another for God resists the proud but gives grace to the humble,1.0
30472,Humble yourselves therefore under the mighty hand of God that he may exalt you in due time,1.0
30473,casting all your worries on him because he cares for you,1.0
30474,Be sober and selfcontrolled Be watchful Your adversary the devil walks around like a roaring lion seeking whom he may devour,1.0
30475,Withstand him steadfast in your faith knowing that your brothers who are in the world are undergoing the same sufferings,1.0
30476,But may the God of all grace who called you to his eternal glory by Christ Jesus after you have suffered a little while perfect establish strengthen and settle you,1.0
30477,To him be the glory and the power forever and ever Amen,1.0
30479,She who is in Babylon chosen together with you greets you and so does Mark my son,1.0
30480,Greet one another with a kiss of love Peace be to you all who are in Christ Jesus Amen,1.0
30482,Grace to you and peace be multiplied in the knowledge of God and of Jesus our Lord,1.0
30483,seeing that his divine power has granted to us all things that pertain to life and godliness through the knowledge of him who called us by his own glory and virtue,1.0
30484,by which he has granted to us his precious and exceedingly great promises that through these you may become partakers of the divine nature having escaped from the corruption that is in the world by lust,1.0
30485,Yes and for this very cause adding on your part all diligence in your faith supply moral excellence and in moral excellence knowledge,1.0
30486,and in knowledge selfcontrol and in selfcontrol patience and in patience godliness,1.0
30488,For if these things are yours and abound they make you to be not idle nor unfruitful to the knowledge of our Lord Jesus Christ,1.0
30489,For he who lacks these things is blind seeing only what is near having forgotten the cleansing from his old sins,1.0
30490,Therefore brothers{The word for brothers here and where context allows may also be correctly translated brothers and sisters or siblings} be more diligent to make your calling and election sure For if you do these things you will never stumble,1.0
30491,For thus will be richly supplied to you the entrance into the eternal Kingdom of our Lord and Savior Jesus Christ,1.0
30492,Therefore I will not be negligent to remind you of these things though you know them and are established in the present truth,1.0
30493,I think it right as long as I am in this tent to stir you up by reminding you,1.0
30494,knowing that the putting off of my tent comes swiftly even as our Lord Jesus Christ made clear to me,1.0
30495,Yes I will make every effort that you may always be able to remember these things even after my departure,1.0
30497,For he received from God the Father honor and glory when the voice came to him from the Majestic Glory This is my beloved Son in whom I am well pleased,1.0
30498,This voice we heard come out of heaven when we were with him in the holy mountain,1.0
30499,We have the more sure word of prophecy whereunto you do well that you take heed as to a lamp shining in a dark place until the day dawns and the day star arises in your hearts,1.0
30502,But there also arose false prophets among the people as among you also there will be false teachers who will secretly bring in destructive heresies denying even the Master who bought them bringing on themselves swift destruction,1.0
30504,In covetousness they will exploit you with deceptive words whose sentence now from of old doesnt linger and their destruction will not slumber,1.0
30505,For if God didnt spare angels when they sinned but cast them down to Tartarus{Tartarus is another name for Hell} and committed them to pits of darkness to be reserved to judgment,1.0
30506,and didnt spare the ancient world but preserved Noah with seven others a preacher of righteousness when he brought a flood on the world of the ungodly,1.0
30507,and turning the cities of Sodom and Gomorrah into ashes condemned them to destruction having made them an example to those who would live ungodly,1.0
30508,and delivered righteous Lot who was very distressed by the lustful life of the wicked,1.0
30509,for that righteous man dwelling among them was tormented in his righteous soul from day to day with seeing and hearing lawless deeds,1.0
30512,whereas angels though greater in might and power dont bring a railing judgment against them before the Lord,1.0
30513,But these as unreasoning creatures born natural animals to be taken and destroyed speaking evil in matters about which they are ignorant will in their destroying surely be destroyed,1.0
30515,having eyes full of adultery and who cant cease from sin enticing unsettled souls having a heart trained in greed children of cursing,1.0
30518,These are wells without water clouds driven by a storm for whom the blackness of darkness has been reserved forever,1.0
30523,But it has happened to them according to the true proverb The dog turns to his own vomit again and the sow that had washed to wallowing in the mire,1.0
30525,that you should remember the words which were spoken before by the holy prophets and the commandments of us the apostles of the Lord and Savior,1.0
30526,knowing this first that in the last days mockers will come walking after their own lusts,1.0
30527,and saying Where is the promise of his coming For from the day that the fathers fell asleep all things continue as they were from the beginning of the creation,1.0
30530,But the heavens that now are and the earth by the same word have been stored up for fire being reserved against the day of judgment and destruction of ungodly men,1.0
30536,But according to his promise we look for new heavens and a new earth in which dwells righteousness,1.0
30537,Therefore beloved seeing that you look for these things be diligent to be found in peace without blemish and blameless in his sight,1.0
30538,Regard the patience of our Lord as salvation even as our beloved brother Paul also according to the wisdom given to him wrote to you,1.0
30542,That which was from the beginning that which we have heard that which we have seen with our eyes that which we saw and our hands touched concerning the Word of life,1.0
30543,and the life was revealed and we have seen and testify and declare to you the life the eternal life which was with the Father and was revealed to us,1.0
30544,that which we have seen and heard we declare to you that you also may have fellowship with us Yes and our fellowship is with the Father and with his Son Jesus Christ,1.0
30545,And we write these things to you that our joy may be fulfilled,1.0
30547,If we say that we have fellowship with him and walk in the darkness we lie and dont tell the truth,1.0
30548,But if we walk in the light as he is in the light we have fellowship with one another and the blood of Jesus Christ his Son cleanses us from all sin,1.0
30549,If we say that we have no sin we deceive ourselves and the truth is not in us,1.0
30550,If we confess our sins he is faithful and righteous to forgive us the sins and to cleanse us from all unrighteousness,1.0
30553,And he is the atoning sacrifice{atoning sacrifice is from the Greek hilasmos an appeasing propitiating or the means of appeasement or propitiation the sacrifice that turns away Gods wrath because of our sin} for our sins and not for ours only but also for the whole world,1.0
30554,This is how we know that we know him if we keep his commandments,1.0
30555,One who says I know him and doesnt keep his commandments is a liar and the truth isnt in him,1.0
30556,But whoever keeps his word Gods love has most assuredly been perfected in him This is how we know that we are in him,1.0
30557,he who says he remains in him ought himself also to walk just like he walked,1.0
30558,Brothers I write no new commandment to you but an old commandment which you had from the beginning The old commandment is the word which you heard from the beginning,1.0
30559,Again I write a new commandment to you which is true in him and in you because the darkness is passing away and the true light already shines,1.0
30560,He who says he is in the light and hates his brother is in the darkness even until now,1.0
30562,But he who hates his brother is in the darkness and walks in the darkness and doesnt know where he is going because the darkness has blinded his eyes,1.0
30567,For all that is in the world the lust of the flesh the lust of the eyes and the pride of life isnt the Fathers but is the worlds,1.0
30568,The world is passing away with its lusts but he who does Gods will remains forever,1.0
30569,Little children these are the end times and as you heard that the Antichrist is coming even now many antichrists have arisen By this we know that it is the end times,1.0
30571,You have an anointing from the Holy One and you know the truth,1.0
30576,This is the promise which he promised us the eternal life,1.0
30577,These things I have written to you concerning those who would lead you astray,1.0
30580,If you know that he is righteous you know that everyone who practices righteousness is born of him,1.0
30581,Behold how great a love the Father has bestowed on us that we should be called children of God! For this cause the world doesnt know us because it didnt know him,1.0
30582,Beloved now we are children of God and it is not yet revealed what we will be But we know that when he is revealed we will be like him for we will see him just as he is,1.0
30584,Everyone who sins also commits lawlessness Sin is lawlessness,1.0
30586,Whoever remains in him doesnt sin Whoever sins hasnt seen him neither knows him,1.0
30587,Little children let no one lead you astray He who does righteousness is righteous even as he is righteous,1.0
30588,He who sins is of the devil for the devil has been sinning from the beginning To this end the Son of God was revealed that he might destroy the works of the devil,1.0
30591,For this is the message which you heard from the beginning that we should love one another,1.0
30594,We know that we have passed out of death into life because we love the brothers He who doesnt love his brother remains in death,1.0
30595,Whoever hates his brother is a murderer and you know that no murderer has eternal life remaining in him,1.0
30598,My little children lets not love in word only neither with the tongue only but in deed and truth,1.0
30599,And by this we know that we are of the truth and persuade our hearts before him,1.0
30600,because if our heart condemns us God is greater than our heart and knows all things,1.0
30603,This is his commandment that we should believe in the name of his Son Jesus Christ and love one another even as he commanded,1.0
30604,He who keeps his commandments remains in him and he in him By this we know that he remains in us by the Spirit which he gave us,1.0
30605,Beloved dont believe every spirit but test the spirits whether they are of God because many false prophets have gone out into the world,1.0
30606,By this you know the Spirit of God every spirit who confesses that Jesus Christ has come in the flesh is of God,1.0
30608,You are of God little children and have overcome them because greater is he who is in you than he who is in the world,1.0
30609,They are of the world Therefore they speak of the world and the world hears them,1.0
30610,We are of God He who knows God listens to us He who is not of God doesnt listen to us By this we know the spirit of truth and the spirit of error,1.0
30615,Beloved if God loved us in this way we also ought to love one another,1.0
30617,By this we know that we remain in him and he in us because he has given us of his Spirit,1.0
30618,We have seen and testify that the Father has sent the Son as the Savior of the world,1.0
30619,Whoever confesses that Jesus is the Son of God God remains in him and he in God,1.0
30621,In this love has been made perfect among us that we may have boldness in the day of judgment because as he is even so are we in this world,1.0
30625,This commandment we have from him that he who loves God should also love his brother,1.0
30626,Whoever believes that Jesus is the Christ is born of God Whoever loves the father also loves the child who is born of him,1.0
30628,For this is the love of God that we keep his commandments His commandments are not grievous,1.0
30629,For whatever is born of God overcomes the world This is the victory that has overcome the world your faith,1.0
30631,This is he who came by water and blood Jesus Christ not with the water only but with the water and the blood It is the Spirit who testifies because the Spirit is the truth,1.0
30633,the Spirit and the water and the blood and the three agree as one,1.0
30634,If we receive the witness of men the witness of God is greater for this is Gods testimony which he has testified concerning his Son,1.0
30635,He who believes in the Son of God has the testimony in himself He who doesnt believe God has made him a liar because he has not believed in the testimony that God has given concerning his Son,1.0
30637,He who has the Son has the life He who doesnt have Gods Son doesnt have the life,1.0
30639,This is the boldness which we have toward him that if we ask anything according to his will he listens to us,1.0
30640,And if we know that he listens to us whatever we ask we know that we have the petitions which we have asked of him,1.0
30644,We know that we are of God and the whole world lies in the power of the evil one,1.0
30645,We know that the Son of God has come and has given us an understanding that we know him who is true and we are in him who is true in his Son Jesus Christ This is the true God and eternal life,1.0
30646,Little children keep yourselves from idols,1.0
30647,The elder to the chosen lady and her children whom I love in truth and not I only but also all those who know the truth,1.0
30648,for the truths sake which remains in us and it will be with us forever,1.0
30649,Grace mercy and peace will be with us from God the Father and from the Lord Jesus Christ the Son of the Father in truth and love,1.0
30651,Now I beg you dear lady not as though I wrote to you a new commandment but that which we had from the beginning that we love one another,1.0
30652,This is love that we should walk according to his commandments This is the commandment even as you heard from the beginning that you should walk in it,1.0
30657,for he who welcomes him participates in his evil works,1.0
30658,Having many things to write to you I dont want to do so with paper and ink but I hope to come to you and to speak face to face that our joy may be made full,1.0
30659,The children of your chosen sister greet you Amen,1.0
30660,The elder to Gaius the beloved whom I love in truth,1.0
30663,I have no greater joy than this to hear about my children walking in truth,1.0
30664,Beloved you do a faithful work in whatever you accomplish for those who are brothers and strangers,1.0
30665,They have testified about your love before the assembly You will do well to send them forward on their journey in a manner worthy of God,1.0
30668,I wrote to the assembly but Diotrephes who loves to be first among them doesnt accept what we say,1.0
30672,I had many things to write to you but I am unwilling to write to you with ink and pen,1.0
30674,Jude a servant of Jesus Christ and brother of James to those who are called sanctified by God the Father and kept for Jesus Christ,1.0
30675,Mercy to you and peace and love be multiplied,1.0
30677,For there are certain men who crept in secretly even those who were long ago written about for this condemnation ungodly men turning the grace of our God into lasciviousness and denying our only Master God and Lord Jesus Christ,1.0
30678,Now I desire to remind you though you already know this that the Lord having saved a people out of the land of Egypt afterward destroyed those who didnt believe,1.0
30683,But these speak evil of whatever things they dont know What they understand naturally like the creatures without reason in these things are they destroyed,1.0
30685,These are hidden rocky reefs in your love feasts when they feast with you shepherds who without fear feed themselves clouds without water carried along by winds autumn leaves without fruit twice dead plucked up by the roots,1.0
30686,wild waves of the sea foaming out their own shame wandering stars for whom the blackness of darkness has been reserved forever,1.0
30688,to execute judgment on all and to convict all the ungodly of all their works of ungodliness which they have done in an ungodly way and of all the hard things which ungodly sinners have spoken against him,1.0
30691,They said to you that In the last time there will be mockers walking after their own ungodly lusts,1.0
30692,These are they who cause divisions and are sensual not having the Spirit,1.0
30693,But you beloved keep building up yourselves on your most holy faith praying in the Holy Spirit,1.0
30694,Keep yourselves in the love of God looking for the mercy of our Lord Jesus Christ to eternal life,1.0
30695,On some have compassion making a distinction,1.0
30696,and some save snatching them out of the fire with fear hating even the clothing stained by the flesh,1.0
30700,who testified to Gods word and of the testimony of Jesus Christ about everything that he saw,1.0
30703,and from Jesus Christ the faithful witness the firstborn of the dead and the ruler of the kings of the earth To him who loves us and washed us from our sins by his blood,1.0
30704,and he made us to be a Kingdom priests to his God and Father to him be the glory and the dominion forever and ever Amen,1.0
30705,Behold he is coming with the clouds and every eye will see him including those who pierced him All the tribes of the earth will mourn over him Even so Amen,1.0
30706,I am the Alpha and the Omega{TR adds the Beginning and the End} says the Lord God{TR omits God} who is and who was and who is to come the Almighty,1.0
30707,I John your brother and partner with you in oppression Kingdom and perseverance in Christ Jesus was on the isle that is called Patmos because of Gods Word and the testimony of Jesus Christ,1.0
30708,I was in the Spirit on the Lords day and I heard behind me a loud voice like a trumpet,1.0
30709,saying {TR adds I am the Alpha and the Omega the First and the Last}What you see write in a book and send to the seven assemblies{TR adds which are in Asia} to Ephesus Smyrna Pergamum Thyatira Sardis Philadelphia and to Laodicea,1.0
30710,I turned to see the voice that spoke with me Having turned I saw seven golden lampstands,1.0
30714,He had seven stars in his right hand Out of his mouth proceeded a sharp twoedged sword His face was like the sun shining at its brightest,1.0
30716,and the Living one I was dead and behold I am alive forevermore Amen I have the keys of Death and of Hades,1.0
30718,the mystery of the seven stars which you saw in my right hand and the seven golden lampstands The seven stars are the angels of the seven assemblies The seven lampstands are seven assemblies,1.0
30720,I know your works and your toil and perseverance and that you cant tolerate evil men and have tested those who call themselves apostles and they are not and found them false,1.0
30722,But I have this against you that you left your first love,1.0
30723,Remember therefore from where you have fallen and repent and do the first works or else I am coming to you swiftly and will move your lampstand out of its place unless you repent,1.0
30724,But this you have that you hate the works of the Nicolaitans which I also hate,1.0
30726,To the angel of the assembly in Smyrna write The first and the last who was dead and has come to life says these things,1.0
30727,I know your works oppression and your poverty but you are rich and the blasphemy of those who say they are Jews and they are not but are a synagogue of Satan,1.0
30729,He who has an ear let him hear what the Spirit says to the assemblies He who overcomes wont be harmed by the second death,1.0
30731,I know your works and where you dwell where Satans throne is You hold firmly to my name and didnt deny my faith in the days of Antipas my witness my faithful one who was killed among you where Satan dwells,1.0
30732,But I have a few things against you because you have there some who hold the teaching of Balaam who taught Balak to throw a stumbling block before the children of Israel to eat things sacrificed to idols and to commit sexual immorality,1.0
30733,So you also have some who hold to the teaching of the Nicolaitans likewise{TR reads which I hate instead of likewise},1.0
30734,Repent therefore or else I am coming to you quickly and I will make war against them with the sword of my mouth,1.0
30735,He who has an ear let him hear what the Spirit says to the assemblies To him who overcomes to him I will give of the hidden manna{Manna is supernatural food named after the Hebrew for What is it See Exodus 1179} and I will give him a white stone and on the stone a new name written which no one knows but he who receives it,1.0
30736,To the angel of the assembly in Thyatira write The Son of God who has his eyes like a flame of fire and his feet are like burnished brass says these things,1.0
30737,I know your works your love faith service patient endurance and that your last works are more than the first,1.0
30739,I gave her time to repent but she refuses to repent of her sexual immorality,1.0
30740,Behold I will throw her into a bed and those who commit adultery with her into great oppression unless they repent of her works,1.0
30741,I will kill her children with Death and all the assemblies will know that I am he who searches the minds and hearts I will give to each one of you according to your deeds,1.0
30743,Nevertheless hold firmly that which you have until I come,1.0
30744,He who overcomes and he who keeps my works to the end to him I will give authority over the nations,1.0
30745,He will rule them with a rod of iron shattering them like clay pots as I also have received of my Father,1.0
30748,And to the angel of the assembly in Sardis write He who has the seven Spirits of God and the seven stars says these things I know your works that you have a reputation of being alive but you are dead,1.0
30750,Remember therefore how you have received and heard Keep it and repent If therefore you wont watch I will come as a thief and you wont know what hour I will come upon you,1.0
30751,Nevertheless you have a few names in Sardis that did not defile their garments They will walk with me in white for they are worthy,1.0
30753,He who has an ear let him hear what the Spirit says to the assemblies,1.0
30754,To the angel of the assembly in Philadelphia write He who is holy he who is true he who has the key of David he who opens and no one can shut and who shuts and no one opens says these things,1.0
30755,I know your works behold I have set before you an open door which no one can shut that you have a little power and kept my word and didnt deny my name,1.0
30757,Because you kept my command to endure I also will keep you from the hour of testing which is to come on the whole world to test those who dwell on the earth,1.0
30758,I am coming quickly! Hold firmly that which you have so that no one takes your crown,1.0
30767,Behold I stand at the door and knock If anyone hears my voice and opens the door then I will come in to him and will dine with him and he with me,1.0
30768,He who overcomes I will give to him to sit down with me on my throne as I also overcame and sat down with my Father on his throne,1.0
30770,After these things I looked and saw a door opened in heaven and the first voice that I heard like a trumpet speaking with me was one saying Come up here and I will show you the things which must happen after this,1.0
30771,Immediately I was in the Spirit Behold there was a throne set in heaven and one sitting on the throne,1.0
30776,The first creature was like a lion and the second creature like a calf and the third creature had a face like a man and the fourth was like a flying eagle,1.0
30777,The four living creatures each one of them having six wings are full of eyes around about and within They have no rest day and night saying Holy holy holy holy holy holy holy holy holy{TR and NU read holy 3 times instead of 9} is the Lord God the Almighty who was and who is and who is to come!,1.0
30778,When the living creatures give glory honor and thanks to him who sits on the throne to him who lives forever and ever,1.0
30779,the twentyfour elders fall down before him who sits on the throne and worship him who lives forever and ever and throw their crowns before the throne saying,1.0
30780,Worthy are you our Lord and God the Holy One{TR omits and God the Holy One} to receive the glory the honor and the power for you created all things and because of your desire they existed and were created!,1.0
30781,I saw in the right hand of him who sat on the throne a book written inside and outside sealed shut with seven seals,1.0
30782,I saw a mighty angel proclaiming with a loud voice Who is worthy to open the book and to break its seals,1.0
30783,No one in heaven above or on the earth or under the earth was able to open the book or to look in it,1.0
30784,And I wept much because no one was found worthy to open the book or to look in it,1.0
30785,One of the elders said to me Dont weep Behold the Lion who is of the tribe of Judah the Root of David has overcome he who opens the book and its seven seals,1.0
30790,And made them kings and priests to our God And they reign on earth,1.0
30793,I heard every created thing which is in heaven on the earth under the earth on the sea and everything in them saying To him who sits on the throne and to the Lamb be the blessing the honor the glory and the dominion forever and ever! Amen!{TR omits Amen!},1.0
30794,The four living creatures said Amen! The {TR adds twentyfour}elders fell down and worshiped{TR adds the one living forever and ever},1.0
30796,And behold a white horse and he who sat on it had a bow A crown was given to him and he came forth conquering and to conquer,1.0
30797,When he opened the second seal I heard the second living creature saying Come!,1.0
30799,When he opened the third seal I heard the third living creature saying Come and see! And behold a black horse and he who sat on it had a balance in his hand,1.0
30801,When he opened the fourth seal I heard the fourth living creature saying Come and see!,1.0
30804,They cried with a loud voice saying How long Master the holy and true until you judge and avenge our blood on those who dwell on the earth,1.0
30805,A long white robe was given to each of them They were told that they should rest yet for a while until their fellow servants and their brothers{The word for brothers here and where context allows may also be correctly translated brothers and sisters or siblings} who would also be killed even as they were should complete their course,1.0
30807,The stars of the sky fell to the earth like a fig tree dropping its unripe figs when it is shaken by a great wind,1.0
30808,The sky was removed like a scroll when it is rolled up Every mountain and island were moved out of their places,1.0
30810,They told the mountains and the rocks Fall on us and hide us from the face of him who sits on the throne and from the wrath of the Lamb,1.0
30811,for the great day of his wrath has come and who is able to stand,1.0
