,t,label
26053,He was not the light but was sent that he might testify about the light,3
26054,The true light that enlightens everyone was coming into the world,3
26055,He was in the world and the world was made through him and the world didnt recognize him,3
26056,He came to his own and those who were his own didnt receive him,3
26057,But as many as received him to them he gave the right to become Gods children to those who believe in his name,3
26058,who were born not of blood nor of the will of the flesh nor of the will of man but of God,3
26059,The Word became flesh and lived among us We saw his glory such glory as of the one and only Son of the Father full of grace and truth,3
26060,John testified about him He cried out saying This was he of whom I said He who comes after me has surpassed me for he was before me,3
26061,From his fullness we all received grace upon grace,3
26062,For the law was given through Moses Grace and truth came through Jesus Christ,3
26063,No one has seen God at any time The one and only Son who is in the bosom of the Father he has declared him,3
26064,This is Johns testimony when the Jews sent priests and Levites from Jerusalem to ask him Who are you,3
26065,He confessed and didnt deny but he confessed I am not the Christ,3
26066,They asked him What then Are you Elijah He said I am not Are you the Prophet He answered No,3
26067,They said therefore to him Who are you Give us an answer to take back to those who sent us What do you say about yourself,3
26068,He said I am the voice of one crying in the wilderness Make straight the way of the Lord as Isaiah the prophet said,3
26069,The ones who had been sent were from the Pharisees,3
26070,They asked him Why then do you baptize if you are not the Christ nor Elijah nor the Prophet,3
26071,John answered them I baptize in water but among you stands one whom you dont know,3
26072,He is the one who comes after me who is preferred before me whose sandal strap Im not worthy to loosen,3
26073,These things were done in Bethany beyond the Jordan where John was baptizing,3
26074,The next day he saw Jesus coming to him and said Behold the Lamb of God who takes away the sin of the world!,3
26075,This is he of whom I said After me comes a man who is preferred before me for he was before me,3
26076,I didnt know him but for this reason I came baptizing in water that he would be revealed to Israel,3
26077,John testified saying I have seen the Spirit descending like a dove out of heaven and it remained on him,3
26078,I didnt recognize him but he who sent me to baptize in water he said to me On whomever you will see the Spirit descending and remaining on him the same is he who baptizes in the Holy Spirit,3
26079,I have seen and have testified that this is the Son of God,3
26080,Again the next day John was standing with two of his disciples,3
26081,and he looked at Jesus as he walked and said Behold the Lamb of God!,3
26082,The two disciples heard him speak and they followed Jesus,3
26083,Jesus turned and saw them following and said to them What are you looking for They said to him Rabbi which is to say being interpreted Teacher where are you staying,3
26084,He said to them Come and see They came and saw where he was staying and they stayed with him that day It was about the tenth hour400 PM,3
26085,One of the two who heard John and followed him was Andrew Simon Peters brother,3
26086,He first found his own brother Simon and said to him We have found the Messiah! which is being interpreted ChristMessiah Hebrew and Christ Greek both mean Anointed One,3
26087,He brought him to Jesus Jesus looked at him and said You are Simon the son of Jonah You shall be called Cephas which is by interpretation Peter,3
26088,On the next day he was determined to go out into Galilee and he found Philip Jesus said to him Follow me,3
26089,Now Philip was from Bethsaida of the city of Andrew and Peter,3
26090,Philip found Nathanael and said to him We have found him of whom Moses in the law and the prophets wrote Jesus of Nazareth the son of Joseph,3
26091,Nathanael said to him Can any good thing come out of Nazareth Philip said to him Come and see,3
26092,Jesus saw Nathanael coming to him and said about him Behold an Israelite indeed in whom is no deceit!,3
26093,Nathanael said to him How do you know me Jesus answered him Before Philip called you when you were under the fig tree I saw you,3
26094,Nathanael answered him Rabbi you are the Son of God! You are King of Israel!,3
26095,Jesus answered him Because I told you I saw you underneath the fig tree do you believe You will see greater things than these!,3
26096,He said to him Most assuredly I tell you hereafter you will see heaven opened and the angels of God ascending and descending on the Son of Man,3
26097,The third day there was a marriage in Cana of Galilee Jesus mother was there,3
26098,Jesus also was invited with his disciples to the marriage,3
26099,When the wine ran out Jesus mother said to him They have no wine,3
26100,Jesus said to her Woman what does that have to do with you and me My hour has not yet come,3
26101,His mother said to the servants Whatever he says to you do it,3
26102,Now there were six water pots of stone set there after the Jews manner of purifying containing two or three metretes2 to 3 metretes is about 20 to 30 U S Gallons 16 to 25 imperial gallons or 75 to 115 litres apiece,3
26103,Jesus said to them Fill the water pots with water They filled them up to the brim,3
26104,He said to them Now draw some out and take it to the ruler of the feast So they took it,3
26105,When the ruler of the feast tasted the water now become wine and didnt know where it came from but the servants who had drawn the water knew the ruler of the feast called the bridegroom,3
26106,and said to him Everyone serves the good wine first and when the guests have drunk freely then that which is worse You have kept the good wine until now!,3
26107,This beginning of his signs Jesus did in Cana of Galilee and revealed his glory and his disciples believed in him,3
26108,After this he went down to Capernaum he and his mother his brothers and his disciples and they stayed there a few days,3
26109,The Passover of the Jews was at hand and Jesus went up to Jerusalem,3
26110,He found in the temple those who sold oxen sheep and doves and the changers of money sitting,3
26111,He made a whip of cords and threw all out of the temple both the sheep and the oxen and he poured out the changers money and overthrew their tables,3
26112,To those who sold the doves he said Take these things out of here! Dont make my Fathers house a marketplace!,3
26113,His disciples remembered that it was written Zeal for your house will eat me up,3
26114,The Jews therefore answered him What sign do you show us seeing that you do these things,3
26115,Jesus answered them Destroy this temple and in three days I will raise it up,3
26116,The Jews therefore said Fortysix years was this temple in building and will you raise it up in three days,3
26117,But he spoke of the temple of his body,3
26118,When therefore he was raised from the dead his disciples remembered that he said this and they believed the Scripture and the word which Jesus had said,3
26119,Now when he was in Jerusalem at the Passover during the feast many believed in his name observing his signs which he did,3
26120,But Jesus didnt trust himself to them because he knew everyone,3
26121,and because he didnt need for anyone to testify concerning man for he himself knew what was in man,3
26122,Now there was a man of the Pharisees named Nicodemus a ruler of the Jews,3
26123,The same came to him by night and said to him Rabbi we know that you are a teacher come from God for no one can do these signs that you do unless God is with him,3
26124,Jesus answered him Most assuredly I tell you unless one is born anewThe word translated anew here and in John 37 anothen also means again and from above he cant see the Kingdom of God,3
26125,Nicodemus said to him How can a man be born when he is old Can he enter a second time into his mothers womb and be born,3
26126,Jesus answered Most assuredly I tell you unless one is born of water and spirit he cant enter into the Kingdom of God!,3
26127,That which is born of the flesh is flesh That which is born of the Spirit is spirit,3
26128,Dont marvel that I said to you You must be born anew,3
26129,The windThe same Greek word pneuma means wind breath and spirit blows where it wants to and you hear its sound but dont know where it comes from and where it is going So is everyone who is born of the Spirit,3
26130,Nicodemus answered him How can these things be,3
26131,Jesus answered him Are you the teacher of Israel and dont understand these things,3
26132,Most assuredly I tell you we speak that which we know and testify of that which we have seen and you dont receive our witness,3
26133,If I told you earthly things and you dont believe how will you believe if I tell you heavenly things,3
26134,No one has ascended into heaven but he who descended out of heaven the Son of Man who is in heaven,3
26135,As Moses lifted up the serpent in the wilderness even so must the Son of Man be lifted up,3
26136,that whoever believes in him should not perish but have eternal life,3
26137,For God so loved the world that he gave his one and only Son that whoever believes in him should not perish but have eternal life,3
26138,For God didnt send his Son into the world to judge the world but that the world should be saved through him,3
26139,He who believes in him is not judged He who doesnt believe has been judged already because he has not believed in the name of the one and only Son of God,3
26140,This is the judgment that the light has come into the world and men loved the darkness rather than the light for their works were evil,3
26141,For everyone who does evil hates the light and doesnt come to the light lest his works would be exposed,3
26142,But he who does the truth comes to the light that his works may be revealed that they have been done in God,3
26143,After these things Jesus came with his disciples into the land of Judea He stayed there with them and baptized,3
26144,John also was baptizing in Enon near Salim because there was much water there They came and were baptized,3
26145,For John was not yet thrown into prison,3
26146,There arose therefore a questioning on the part of Johns disciples with some Jews about purification,3
26147,They came to John and said to him Rabbi he who was with you beyond the Jordan to whom you have testified behold the same baptizes and everyone is coming to him,3
26148,John answered A man can receive nothing unless it has been given him from heaven,3
26149,You yourselves testify that I said I am not the Christ but I have been sent before him,3
26150,He who has the bride is the bridegroom but the friend of the bridegroom who stands and hears him rejoices greatly because of the bridegrooms voice This my joy therefore is made full,3
26151,He must increase but I must decrease,3
26152,He who comes from above is above all He who is from the Earth belongs to the Earth and speaks of the Earth He who comes from heaven is above all,3
26153,What he has seen and heard of that he testifies and no one receives his witness,3
26154,He who has received his witness has set his seal to this that God is true,3
26155,For he whom God has sent speaks the words of God for God gives the Spirit without measure,3
26156,The Father loves the Son and has given all things into his hand,3
26157,One who believes in the Son has eternal life but one who disobeysThe same word can be translated disobeys or disbelieves in this context the Son wont see life but the wrath of God remains on him,3
26158,Therefore when the Lord knew that the Pharisees had heard that Jesus was making and baptizing more disciples than John,3
26159,although Jesus himself didnt baptize but his disciples,3
26160,he left Judea and departed into Galilee,3
26161,He needed to pass through Samaria,3
26162,So he came to a city of Samaria called Sychar near the parcel of ground that Jacob gave to his son Joseph,3
26163,Jacobs well was there Jesus therefore being tired from his journey sat down by the well It was about the sixth hournoon,3
26164,A woman of Samaria came to draw water Jesus said to her Give me a drink,3
26165,For his disciples had gone away into the city to buy food,3
26166,The Samaritan woman therefore said to him How is it that you being a Jew ask for a drink from me a Samaritan woman For Jews have no dealings with Samaritans,3
26167,Jesus answered her If you knew the gift of God and who it is who says to you Give me a drink you would have asked him and he would have given you living water,3
26168,The woman said to him Sir you have nothing to draw with and the well is deep From where then have you that living water,3
26169,Are you greater than our father Jacob who gave us the well and drank of it himself as did his children and his cattle,3
26170,Jesus answered her Everyone who drinks of this water will thirst again,3
26171,but whoever drinks of the water that I will give him will never thirst again but the water that I will give him will become in him a well of water springing up to eternal life,3
26172,The woman said to him Sir give me this water so that I dont get thirsty neither come all the way here to draw,3
26173,Jesus said to her Go call your husband and come here,3
26174,The woman answered I have no husband Jesus said to her You said well I have no husband,3
26175,for you have had five husbands and he whom you now have is not your husband This you have said truly,3
26176,The woman said to him Sir I perceive that you are a prophet,3
26177,Our fathers worshiped in this mountain and you Jews say that in Jerusalem is the place where people ought to worship,3
26178,Jesus said to her Woman believe me the hour comes when neither in this mountain nor in Jerusalem will you worship the Father,3
26179,You worship that which you dont know We worship that which we know for salvation is from the Jews,3
26180,But the hour comes and now is when the true worshippers will worship the Father in spirit and truth for the Father seeks such to be his worshippers,3
26181,God is spirit and those who worship him must worship in spirit and truth,3
26182,The woman said to him I know that Messiah comes he who is called Christ When he has come he will declare to us all things,3
26183,Jesus said to her I am he the one who speaks to you,3
26184,At this his disciples came They marveled that he was speaking with a woman yet no one said What are you looking for or Why do you speak with her,3
26185,So the woman left her water pot and went away into the city and said to the people,3
26186,Come see a man who told me everything that I did Can this be the Christ,3
26187,They went out of the city and were coming to him,3
26188,In the meanwhile the disciples urged him saying Rabbi eat,3
26189,But he said to them I have food to eat that you dont know about,3
26190,The disciples therefore said one to another Has anyone brought him something to eat,3
26191,Jesus said to them My food is to do the will of him who sent me and to accomplish his work,3
26192,Dont you say There are yet four months until the harvest Behold I tell you lift up your eyes and look at the fields that they are white for harvest already,3
26193,He who reaps receives wages and gathers fruit to eternal life that both he who sows and he who reaps may rejoice together,3
26194,For in this the saying is true One sows and another reaps,3
26195,I sent you to reap that for which you havent labored Others have labored and you have entered into their labor,3
26196,From that city many of the Samaritans believed in him because of the word of the woman who testified He told me everything that I did,3
26197,So when the Samaritans came to him they begged him to stay with them He stayed there two days,3
26198,Many more believed because of his word,3
26199,They said to the woman Now we believe not because of your speaking for we have heard for ourselves and know that this is indeed the Christ the Savior of the world,3
26200,After the two days he went out from there and went into Galilee,3
26201,For Jesus himself testified that a prophet has no honor in his own country,3
26202,So when he came into Galilee the Galileans received him having seen all the things that he did in Jerusalem at the feast for they also went to the feast,3
26203,Jesus came therefore again to Cana of Galilee where he made the water into wine There was a certain nobleman whose son was sick at Capernaum,3
26204,When he heard that Jesus had come out of Judea into Galilee he went to him and begged him that he would come down and heal his son for he was at the point of death,3
26205,Jesus therefore said to him Unless you see signs and wonders you will in no way believe,3
26206,The nobleman said to him Sir come down before my child dies,3
26207,Jesus said to him Go your way Your son lives The man believed the word that Jesus spoke to him and he went his way,3
26208,As he was now going down his servants met him and reported saying Your child lives!,3
26209,So he inquired of them the hour when he began to get better They said therefore to him Yesterday at the seventh hour100 P M the fever left him,3
26210,So the father knew that it was at that hour in which Jesus said to him Your son lives He believed as did his whole house,3
26211,This is again the second sign that Jesus did having come out of Judea into Galilee,3
26212,After these things there was a feast of the Jews and Jesus went up to Jerusalem,3
26213,Now in Jerusalem by the sheep gate there is a pool which is called in Hebrew Bethesda having five porches,3
26214,In these lay a great multitude of those who were sick blind lame or paralyzed waiting for the moving of the water,3
26215,for an angel of the Lord went down at certain times into the pool and stirred up the water Whoever stepped in first after the stirring of the water was made whole of whatever disease he had,3
26216,A certain man was there who had been sick for thirtyeight years,3
26217,When Jesus saw him lying there and knew that he had been sick for a long time he asked him Do you want to be made well,3
26218,The sick man answered him Sir I have no one to put me into the pool when the water is stirred up but while Im coming another steps down before me,3
26219,Jesus said to him Arise take up your mat and walk,3
26220,Immediately the man was made well and took up his mat and walked Now it was the Sabbath on that day,3
26221,So the Jews said to him who was cured It is the Sabbath It is not lawful for you to carry the mat,3
26222,He answered them He who made me well the same said to me Take up your mat and walk,3
26223,Then they asked him Who is the man who said to you Take up your mat and walk,3
26224,But he who was healed didnt know who it was for Jesus had withdrawn a crowd being in the place,3
26225,Afterward Jesus found him in the temple and said to him Behold you are made well Sin no more so that nothing worse happens to you,3
26226,The man went away and told the Jews that it was Jesus who had made him well,3
26227,For this cause the Jews persecuted Jesus and sought to kill him because he did these things on the Sabbath,3
26228,But Jesus answered them My Father is still working so I am working too,3
26229,For this cause therefore the Jews sought all the more to kill him because he not only broke the Sabbath but also called God his own Father making himself equal with God,3
26230,Jesus therefore answered them Most assuredly I tell you the Son can do nothing of himself but what he sees the Father doing For whatever things he does these the Son also does likewise,3
26231,For the Father has affection for the Son and shows him all things that he himself does He will show him greater works than these that you may marvel,3
26232,For as the Father raises the dead and gives them life even so the Son also gives life to whom he desires,3
26233,For the Father judges no one but he has given all judgment to the Son,3
26234,that all may honor the Son even as they honor the Father He who doesnt honor the Son doesnt honor the Father who sent him,3
26235,Most assuredly I tell you he who hears my word and believes him who sent me has eternal life and doesnt come into judgment but has passed out of death into life,3
26236,Most assuredly I tell you the hour comes and now is when the dead will hear the Son of Gods voice and those who hear will live,3
26237,For as the Father has life in himself even so he gave to the Son also to have life in himself,3
26238,He also gave him authority to execute judgment because he is a son of man,3
26239,Dont marvel at this for the hour comes in which all that are in the tombs will hear his voice,3
26240,and will come out those who have done good to the resurrection of life and those who have done evil to the resurrection of judgment,3
26241,I can of myself do nothing As I hear I judge and my judgment is righteous because I dont seek my own will but the will of my Father who sent me,3
26242,If I testify about myself my witness is not valid,3
26243,It is another who testifies about me I know that the testimony which he testifies about me is true,3
26244,You have sent to John and he has testified to the truth,3
26245,But the testimony which I receive is not from man However I say these things that you may be saved,3
26246,He was the burning and shining lamp and you were willing to rejoice for a while in his light,3
26247,But the testimony which I have is greater than that of John for the works which the Father gave me to accomplish the very works that I do testify about me that the Father has sent me,3
26248,The Father himself who sent me has testified about me You have neither heard his voice at any time nor seen his form,3
26249,You dont have his word living in you because you dont believe him whom he sent,3
26250,You search the Scriptures because you think that in them you have eternal life and these are they which testify about me,3
26251,Yet you will not come to me that you may have life,3
26252,I dont receive glory from men,3
26253,But I know you that you dont have Gods love in yourselves,3
26254,I have come in my Fathers name and you dont receive me If another comes in his own name you will receive him,3
26255,How can you believe who receive glory from one another and you dont seek the glory that comes from the only God,3
26256,Dont think that I will accuse you to the Father There is one who accuses you even Moses on whom you have set your hope,3
26257,For if you believed Moses you would believe me for he wrote about me,3
26258,But if you dont believe his writings how will you believe my words,3
26259,After these things Jesus went away to the other side of the sea of Galilee which is also called the Sea of Tiberias,3
26260,A great multitude followed him because they saw his signs which he did on those who were sick,3
26261,Jesus went up into the mountain and he sat there with his disciples,3
26262,Now the Passover the feast of the Jews was at hand,3
26263,Jesus therefore lifting up his eyes and seeing that a great multitude was coming to him said to Philip Where are we to buy bread that these may eat,3
26264,This he said to test him for he himself knew what he would do,3
26265,Philip answered him Two hundred denarii worth of bread is not sufficient for them that everyone of them may receive a little,3
26266,One of his disciples Andrew Simon Peters brother said to him,3
26267,There is a boy here who has five barley loaves and two fish but what are these among so many,3
26268,Jesus said Have the people sit down Now there was much grass in that place So the men sat down in number about five thousand,3
26269,Jesus took the loaves and having given thanks he distributed to the disciples and the disciples to those who were sitting down likewise also of the fish as much as they desired,3
26270,When they were filled he said to his disciples Gather up the broken pieces which are left over that nothing be lost,3
26271,So they gathered them up and filled twelve baskets with broken pieces from the five barley loaves which were left over by those who had eaten,3
26272,When therefore the people saw the sign which Jesus did they said This is truly the prophet who comes into the world,3
26273,Jesus therefore perceiving that they were about to come and take him by force to make him king withdrew again to the mountain by himself,3
26274,When evening came his disciples went down to the sea,3
26275,and they entered into the boat and were going over the sea to Capernaum It was now dark and Jesus had not come to them,3
26276,The sea was tossed by a great wind blowing,3
26277,When therefore they had rowed about twentyfive or thirty stadia25 to 30 stadia is about 5 to 6 kilometers or about 3 to 4 miles they saw Jesus walking on the sea and drawing near to the boat and they were afraid,3
26278,But he said to them I AM Dont be afraid,3
26279,They were willing therefore to receive him into the boat Immediately the boat was at the land where they were going,3
26280,On the next day the multitude that stood on the other side of the sea saw that there was no other boat there except the one in which his disciples had embarked and that Jesus hadnt entered with his disciples into the boat but his disciples had gone away alone,3
26281,However boats from Tiberias came near to the place where they ate the bread after the Lord had given thanks,3
26282,When the multitude therefore saw that Jesus wasnt there nor his disciples they themselves got into the boats and came to Capernaum seeking Jesus,3
26283,When they found him on the other side of the sea they asked him Rabbi when did you come here,3
26284,Jesus answered them Most assuredly I tell you you seek me not because you saw signs but because you ate of the loaves and were filled,3
26285,Dont work for the food which perishes but for the food which remains to eternal life which the Son of Man will give to you For God the Father has sealed him,3
26286,They said therefore to him What must we do that we may work the works of God,3
26287,Jesus answered them This is the work of God that you believe in him whom he has sent,3
26288,They said therefore to him What then do you do for a sign that we may see and believe you What work do you do,3
26289,Our fathers ate the manna in the wilderness As it is written He gave them bread out of heavenGreek and Hebrew use the same word for heaven the heavens the sky and the air to eat,3
26290,Jesus therefore said to them Most assuredly I tell you it wasnt Moses who gave you the bread out of heaven but my Father gives you the true bread out of heaven,3
26291,For the bread of God is that which comes down out of heaven and gives life to the world,3
26292,They said therefore to him Lord always give us this bread,3
26293,Jesus said to them I am the bread of life He who comes to me will not be hungry and he who believes in me will never be thirsty,3
26294,But I told you that you have seen me and yet you dont believe,3
26295,All those who the Father gives me will come to me Him who comes to me I will in no way throw out,3
26296,For I have come down from heaven not to do my own will but the will of him who sent me,3
26297,This is the will of my Father who sent me that of all he has given to me I should lose nothing but should raise him up at the last day,3
26298,This is the will of the one who sent me that everyone who sees the Son and believes in him should have eternal life and I will raise him up at the last day,3
26299,The Jews therefore murmured concerning him because he said I am the bread which came down out of heaven,3
26300,They said Isnt this Jesus the son of Joseph whose father and mother we know How then does he say I have come down out of heaven,3
26301,Therefore Jesus answered them Dont murmur among yourselves,3
26302,No one can come to me unless the Father who sent me draws him and I will raise him up in the last day,3
26303,It is written in the prophets They will all be taught by God Therefore everyone who hears from the Father and has learned comes to me,3
26304,Not that anyone has seen the Father except he who is from God He has seen the Father,3
26305,Most assuredly I tell you he who believes in me has eternal life,3
26306,I am the bread of life,3
26307,Your fathers ate the manna in the wilderness and they died,3
26308,This is the bread which comes down out of heaven that anyone may eat of it and not die,3
26309,I am the living bread which came down out of heaven If anyone eats of this bread he will live forever Yes the bread which I will give for the life of the world is my flesh,3
26310,The Jews therefore contended with one another saying How can this man give us his flesh to eat,3
26311,Jesus therefore said to them Most assuredly I tell you unless you eat the flesh of the Son of Man and drink his blood you dont have life in yourselves,3
26312,He who eats my flesh and drinks my blood has eternal life and I will raise him up at the last day,3
26313,For my flesh is food indeed and my blood is drink indeed,3
26314,He who eats my flesh and drinks my blood lives in me and I in him,3
26315,As the living Father sent me and I live because of the Father so he who feeds on me he will also live because of me,3
26316,This is the bread which came down out of heaven not as our fathers ate the manna and died He who eats this bread will live forever,3
26317,These things he said in the synagogue as he taught in Capernaum,3
26318,Therefore many of his disciples when they heard this said This is a hard saying! Who can listen to it,3
26319,But Jesus knowing in himself that his disciples murmured at this said to them Does this cause you to stumble,3
26320,Then what if you would see the Son of Man ascending to where he was before,3
26321,It is the spirit who gives life The flesh profits nothing The words that I speak to you are spirit and are life,3
26322,But there are some of you who dont believe For Jesus knew from the beginning who they were who didnt believe and who it was who would betray him,3
26323,He said For this cause have I said to you that no one can come to me unless it is given to him by my Father,3
26324,At this many of his disciples went back and walked no more with him,3
26325,Jesus said therefore to the twelve You dont also want to go away do you,3
26326,Simon Peter answered him Lord to whom would we go You have the words of eternal life,3
26327,We have come to believe and know that you are the Christ the Son of the living God,3
26328,Jesus answered them Didnt I choose you the twelve and one of you is a devil,3
26329,Now he spoke of Judas the son of Simon Iscariot for it was he who would betray him being one of the twelve,3
26330,After these things Jesus was walking in Galilee for he wouldnt walk in Judea because the Jews sought to kill him,3
26331,Now the feast of the Jews the Feast of Booths was at hand,3
26332,His brothers therefore said to him Depart from here and go into Judea that your disciples also may see your works which you do,3
26333,For no one does anything in secret and himself seeks to be known openly If you do these things reveal yourself to the world,3
26334,For even his brothers didnt believe in him,3
26335,Jesus therefore said to them My time has not yet come but your time is always ready,3
26336,The world cant hate you but it hates me because I testify about it that its works are evil,3
26337,You go up to the feast I am not yet going up to this feast because my time is not yet fulfilled,3
26338,Having said these things to them he stayed in Galilee,3
26339,But when his brothers had gone up to the feast then he also went up not publicly but as it were in secret,3
26340,The Jews therefore sought him at the feast and said Where is he,3
26341,There was much murmuring among the multitudes concerning him Some said He is a good man Others said Not so but he leads the multitude astray,3
26342,Yet no one spoke openly of him for fear of the Jews,3
26343,But when it was now the midst of the feast Jesus went up into the temple and taught,3
26344,The Jews therefore marveled saying How does this man know letters having never been educated,3
26345,Jesus therefore answered them My teaching is not mine but his who sent me,3
26346,If anyone desires to do his will he will know about the teaching whether it is from God or if I am speaking from myself,3
26347,He who speaks from himself seeks his own glory but he who seeks the glory of him who sent him the same is true and no unrighteousness is in him,3
26348,Didnt Moses give you the law and yet none of you keeps the law Why do you seek to kill me,3
26349,The multitude answered You have a demon! Who seeks to kill you,3
26350,Jesus answered them I did one work and you all marvel because of it,3
26351,Moses has given you circumcision not that it is of Moses but of the fathers and on the Sabbath you circumcise a boy,3
26352,If a boy receives circumcision on the Sabbath that the law of Moses may not be broken are you angry with me because I made a man every bit whole on the Sabbath,3
26353,Dont judge according to appearance but judge righteous judgment,3
26354,Therefore some of them of Jerusalem said Isnt this he whom they seek to kill,3
26355,Behold he speaks openly and they say nothing to him Can it be that the rulers indeed know that this is truly the Christ,3
26356,However we know where this man comes from but when the Christ comes no one will know where he comes from,3
26357,Jesus therefore cried out in the temple teaching and saying You both know me and know where I am from I have not come of myself but he who sent me is true whom you dont know,3
26358,I know him because I am from him and he sent me,3
26359,They sought therefore to take him but no one laid a hand on him because his hour had not yet come,3
26360,But of the multitude many believed in him They said When the Christ comes he wont do more signs than those which this man has done will he,3
26361,The Pharisees heard the multitude murmuring these things concerning him and the chief priests and the Pharisees sent officers to arrest him,3
26362,Then Jesus said I will be with you a little while longer then I go to him who sent me,3
26363,You will seek me and wont find me and where I am you cant come,3
26364,The Jews therefore said among themselves Where will this man go that we wont find him Will he go to the Dispersion among the Greeks and teach the Greeks,3
26365,What is this word that he said You will seek me and wont find me and where I am you cant come,3
26366,Now on the last and greatest day of the feast Jesus stood and cried out If anyone is thirsty let him come to me and drink!,3
26367,He who believes in me as the Scripture has said from within him will flow rivers of living water,3
26368,But he said this about the Spirit which those believing in him were to receive For the Holy Spirit was not yet given because Jesus wasnt yet glorified,3
26369,Many of the multitude therefore when they heard these words said This is truly the prophet,3
26370,Others said This is the Christ But some said What does the Christ come out of Galilee,3
26371,Hasnt the Scripture said that the Christ comes of the seed of David and from Bethlehem the village where David was,3
26372,So there arose a division in the multitude because of him,3
26373,Some of them would have arrested him but no one laid hands on him,3
26374,The officers therefore came to the chief priests and Pharisees and they said to them Why didnt you bring him,3
26375,The officers answered No man ever spoke like this man!,3
26376,The Pharisees therefore answered them You arent also led astray are you,3
26377,Have any of the rulers believed in him or of the Pharisees,3
26378,But this multitude that doesnt know the law is accursed,3
26379,Nicodemus he who came to him by night being one of them said to them,3
26380,Does our law judge a man unless it first hears from him personally and knows what he does,3
26381,They answered him Are you also from Galilee Search and see that no prophet has arisen out of Galilee,3
26382,Everyone went to his own house,3
26383,but Jesus went to the Mount of Olives,3
26384,Now very early in the morning he came again into the temple and all the people came to him He sat down and taught them,3
26385,The scribes and the Pharisees brought a woman taken in adultery Having set her in the midst,3
26386,they told him Teacher we found this woman in adultery in the very act,3
26387,Now in our law Moses commanded us to stone such What then do you say about her,3
26388,They said this testing him that they might have something to accuse him of But Jesus stooped down and wrote on the ground with his finger,3
26389,But when they continued asking him he looked up and said to them He who is without sin among you let him throw the first stone at her,3
26390,Again he stooped down and with his finger wrote on the ground,3
26391,They when they heard it being convicted by their conscience went out one by one beginning from the oldest even to the last Jesus was left alone with the woman where she was in the middle,3
26392,Jesus standing up saw her and said Woman where are your accusers Did no one condemn you,3
26393,She said No one Lord Jesus said Neither do I condemn you Go your way From now on sin no more,3
26394,Again therefore Jesus spoke to them saying I am the light of the world He who follows me will not walk in the darkness but will have the light of life,3
26395,The Pharisees therefore said to him You testify about yourself Your testimony is not valid,3
26396,Jesus answered them Even if I testify about myself my testimony is true for I know where I came from and where I am going but you dont know where I came from or where I am going,3
26397,You judge according to the flesh I judge no one,3
26398,Even if I do judge my judgment is true for I am not alone but I am with the Father who sent me,3
26399,Its also written in your law that the testimony of two people is valid,3
26400,I am one who testifies about myself and the Father who sent me testifies about me,3
26401,They said therefore to him Where is your Father Jesus answered You know neither me nor my Father If you knew me you would know my Father also,3
26402,Jesus spoke these words in the treasury as he taught in the temple Yet no one arrested him because his hour had not yet come,3
26403,Jesus said therefore again to them I am going away and you will seek me and you will die in your sins Where I go you cant come,3
26404,The Jews therefore said Will he kill himself that he says Where I am going you cant come,3
26405,He said to them You are from beneath I am from above You are of this world I am not of this world,3
26406,I said therefore to you that you will die in your sins for unless you believe that I am he you will die in your sins,3
26407,They said therefore to him Who are you Jesus said to them Just what I have been saying to you from the beginning,3
26408,I have many things to speak and to judge concerning you However he who sent me is true and the things which I heard from him these I say to the world,3
26409,They didnt understand that he spoke to them about the Father,3
26410,Jesus therefore said to them When you have lifted up the Son of Man then you will know that I am he and I do nothing of myself but as my Father taught me I say these things,3
26411,He who sent me is with me The Father hasnt left me alone for I always do the things that are pleasing to him,3
26412,As he spoke these things many believed in him,3
26413,Jesus therefore said to those Jews who had believed him If you remain in my word then you are truly my disciples,3
26414,You will know the truth and the truth will make you free,3
26415,They answered him We are Abrahams seed and have never been in bondage to anyone How do you say You will be made free,3
26416,Jesus answered them Most assuredly I tell you everyone who commits sin is the bondservant of sin,3
26417,A bondservant doesnt live in the house forever A son remains forever,3
26418,If therefore the Son makes you free you will be free indeed,3
26419,I know that you are Abrahams seed yet you seek to kill me because my word finds no place in you,3
26420,I say the things which I have seen with my Father and you also do the things which you have seen with your father,3
26421,They answered him Our father is Abraham Jesus said to them If you were Abrahams children you would do the works of Abraham,3
26422,But now you seek to kill me a man who has told you the truth which I heard from God Abraham didnt do this,3
26423,You do the works of your father They said to him We were not born of sexual immorality We have one Father God,3
26424,Therefore Jesus said to them If God were your Father you would love me for I came out and have come from God For I havent come of myself but he sent me,3
26425,Why dont you understand my speech Because you cant hear my word,3
26426,You are of your Father the devil and you want to do the desires of your father He was a murderer from the beginning and doesnt stand in the truth because there is no truth in him When he speaks a lie he speaks on his own for he is a liar and the father of it,3
26427,But because I tell the truth you dont believe me,3
26428,Which of you convicts me of sin If I tell the truth why do you not believe me,3
26429,He who is of God hears the words of God For this cause you dont hear because you are not of God,3
26430,Then the Jews answered him Dont we say well that you are a Samaritan and have a demon,3
26431,Jesus answered I dont have a demon but I honor my Father and you dishonor me,3
26432,But I dont seek my own glory There is one who seeks and judges,3
26433,Most assuredly I tell you if a person keeps my word he will never see death,3
26434,Then the Jews said to him Now we know that you have a demon Abraham died and the prophets and you say If a man keeps my word he will never taste of death,3
26435,Are you greater than our father Abraham who died The prophets died Who do you make yourself out to be,3
